Info.ISIN,Info.CompanyDescription,Info.CompanyName,Info.Ticker,Info.Country,Info.List,Info.Industry,Info.ReportDate.Next,Stock.LatestPrice,Stock.Return.Act_1d,Stock.Return.Act_1w,Stock.Return.Act_1m,Stock.Return.Act_3m,Stock.Return.Act_6m,Stock.Return.Act_1y,Stock.Return.Act_3y,Stock.Return.Act_5y,Valuation.MarketCap,Valuation.P_E.Latest,Valuation.P_E.Avg_1y,Valuation.P_E.Avg_3y,Valuation.P_S.Latest,Valuation.P_S.Avg_1y,Valuation.P_S.Avg_3y,Valuation.P_FCF.Latest,Valuation.P_FCF.Avg_1y,Valuation.P_FCF.Avg_3y,TA.MA5_MA20,TA.MA20_MA70,TA.MA50_MA200,Strat.Graham,Profitability.ROC
SE0005935558,,Fagerhult,FAG,Sverige,Mid Cap,Byggprodukter,2017-05-03,346,-0.0156472269445658,-0.0225988700985909,0.0406015031039715,0.193103447556496,0.635933816432952,0.855227887630462,2.21860456466674,4.46321249008178,13154.5703125,30.7782592773437,22.4698600769042,23.5900707244873,2.79676294326782,1.96189701557159,1.99165403842926,-34.8096694946289,-42.363410949707,-26.6963195800781,-0.00818753242492676,0.114086739718914,0.245219960808754,5,0.147287800908089
NO0003215303,,Farstad Shipping,FAR,Norge,OB Match,Tjänster & Leverans,2017-05-30,0.310000002384186,-0.0312499720603228,-0.0312499720603228,-0.0606060884892941,-0.834224641323089,-0.9074627161026,-0.976153850555419,-0.997394919395446,-0.998006463050842,12.0900001525878,,-2.03302907943725,-135.824905395507,,0.345019310712814,0.358498185873032,,-0.925307095050811,-4.68698215484619,-0.0186334848403931,-0.556822657585144,-0.917606711387634,1,-1.61431002616882
SE0000455057,Balder är ett fastighetsbolag med ett fastighetsbestånd omfattande kommersiella lokaler och bostäder. Fastighetsbeståndet uppgår till 479 fastigheter med en total yta på 2 110 tkvm. Fastigheterna värderades till 38 Mdkr och uthyrningsgraden var 95%. Knappt hälften av fastighetsbeståndet värde utgörs av bostäder.,Fast Balder,BALD B,Sverige,Large Cap,Fastigheter,2017-05-11,216.100006103515,0.0145540190860629,0.0344663113355637,0.0947315767407417,0.0958418399095535,0.132006347179413,0.00981311220675707,1.55739653110504,5.79559755325317,35402.578125,5.21931505203247,5.81422519683837,5.60989379882812,6.36279296875,6.81514596939086,7.4786319732666,-5.86912822723388,-5.84555578231811,-5.82855701446533,0.024506688117981,0.060340404510498,-0.0143669843673706,,0.0362912006676197
DK0060522746,,Fast Ejendom,FED,Denmark,Small Cap,Fastigheter,2017-04-20,94,,-0.00529100559651852,0.0273224040865898,0.119047619402409,0.146341472864151,0.0804597660899162,1.34413969516754,,0.0939999967813492,,,,,,,,,,,0.0737699270248413,0.0400582551956177,,
SE0000224446,,Fast Partner,FPAR,Sverige,Mid Cap,Fastigheter,2017-04-25,139.75,-0.0192982461303473,-0.00886524841189384,0.0429104454815388,0.0371057502925396,0.00539568345993757,0.0390334576368332,0.411616176366806,1.82323229312896,8442.4384765625,5.1670651435852,5.72933483123779,5.33852195739746,6.59513902664184,6.3442850112915,6.37529897689819,-411.826202392578,-141.55810546875,-182.572799682617,-0.00660037994384766,0.0508508682250977,-0.0381377935409546,,0.0662509500980377
SE0007578026,,Fastator,ABFAST B,Sverige,First North,Byggprodukter,2017-05-19,25.5,,-0.0485074371099472,0.0991378948092461,-0.0693430528044701,-0.0989399030804634,-0.117647044360638,-0.710227251052856,-0.734931647777557,357.510009765625,3.9161479473114,-5.71515798568725,-12.8051500320434,38.5954895019531,284.022399902343,306.731414794921,-4.12134313583374,3.1500449180603,-24.5319805145263,0.0107568502426147,0.0046314001083374,-0.082749255001545,3,0.110053800046444
SE0007525738,,FastOut Int.,FOUT,Sverige,Aktietorget,Elektronisk utrustning,2017-04-28,0.990000009536743,-0.0198019612580538,-0.0388349145650864,-0.188524603843689,-0.381249994039536,-0.232558116316795,-0.381249994039536,,,55.7389793395996,-8.75331592559814,-8.75331592559814,,9.3114013671875,9.3114013671875,,-6.72794198989868,-6.72794198989868,,-0.0527306795120239,-0.213499799370766,-0.114170134067535,3,-1.53474700450897
DK0060568145,,FastPassCorp,FASTPC,Denmark,First North,Programvara & Internet,,48,,,-0.127272725105286,-0.111111104488373,0.116279065608978,0.696113109588623,0.0434782616794109,0.655172407627105,,,,,,,,,,,-0.0502572618424892,0.0141030550003052,0.0942259952425957,2,
SE0000381840,,Feelgood,FEEL,Sverige,Small Cap,Sjukvård,2017-05-03,3.71000003814697,-0.0159151032567024,-0.0338541343808174,-0.0438144505023956,-0.0654911771416664,0.766666769981384,1.94444441795349,1.89843761920928,1.00540542602539,385.617401123046,11.9793300628662,11.5499401092529,-0.304738998413086,0.59970200061798,0.374839305877686,0.391604691743851,11.7333803176879,17.0998497009277,-5.78510093688964,-0.0191610455513,-0.00654119253158569,0.325123429298401,,0.179345205426216
CH0242214887,,Fenix Outdoor,FOI B,Sverige,Mid Cap,kläder & Textil,2017-05-09,975,-0.00914634205400944,0.0145681584253907,0.124567471444607,0.200738906860352,0.593137264251708,1.17633926868438,1.4375,5.09375,12942.150390625,24.9997406005859,18.0643901824951,20.0326805114746,2.64590501785278,1.66914403438568,1.7750129699707,42.2711181640625,28.8990898132324,31.0447807312011,0.0504941940307617,0.0610592365264893,0.239820837974548,5,0.459038317203522
CA31730E1016,,Filo Mining,FIL,Sverige,First North,Gruv & Metall,2017-05-30,12.0500001907348,0.00416668271645904,0.00416668271645904,-0.174657538533211,-0.23734176158905,-0.051181074231863,,,,633.215515136718,11.0712995529174,11.0712995529174,,,,,-15.2688398361206,-15.2688398361206,,-0.0375522375106812,-0.104948937892914,0.0369049310684204,3,-2.02335691452026
SE0009189442,,Finepart,FINE,Sverige,Aktietorget,Byggprodukter,,5.65000009536743,0.0180179998278618,0.0272727441042662,0.0272727441042662,-0.103174619376659,,,,,,,,,,,,,,,0.00770270824432373,-0.0242161750793457,-0.16995108127594,2,
SE0008374250,"Fingerprint Cards är ett teknikföretag inriktat på utveckling, marknadsföring och försäljning/licensiering av en biometrisk teknik för avläsning av fingeravtryck. Några produkter är: FPC1021, touch fingerprint sensor, FPC1080, swipe fingerprint sensor, FPC1011F3, Area fingerprint sensor. Genom liten storlek och låg strömförbrukning kan tekniken implementeras i mycket små volymprodukter såsom smarta kort och mobiltelefoner. Andra användningsområden för tekniken är produkter för fysisk åtkomst och produkter för inloggning på datorer och IT-nätverk. Fingerprint Cards största marknad är Asien.",Fingerprint Cards,FING B,Sverige,Large Cap,Elektronisk utrustning,2017-05-04,30.9400005340576,0.0177631881088018,-0.0227416083216667,-0.149064898490906,-0.384890645742416,-0.61802464723587,-0.736904740333557,2.17659139633178,24.1544723510742,9686.6025390625,5.94565486907958,12.3078804016113,15.8753099441528,1.66065502166748,3.82943701744079,4.51887989044189,20.8763008117675,21.2846794128417,24.1817302703857,-0.020681619644165,-0.192303776741028,-0.472303748130798,3,1.29588592052459
FI0009003230,,Finnair,FIA1S,Finland,Mid Cap,Tjänster & Leverans,2017-04-28,5.30000019073486,-0.005628468003124,0.0172745008021593,0.0860655903816223,0.25592428445816,0.210045680403709,0.0621243342757225,0.892857193946838,1.62376248836517,679.120788574218,7.36622714996337,6.2511510848999,6.80372619628906,0.281980097293854,0.253453701734543,0.253693610429764,5.38984823226928,-2.9787950515747,1.73862397670745,0.0190762281417847,0.113680474460125,0.0909545421600342,2,0.0845166593790054
SE0000395428,,Firefly,FIRE,Sverige,First North,Tjänster & Leverans,2017-05-10,38.9000015258789,0.0103896502405405,,0.0373333729803562,0.0599455200135708,0.168168246746063,-0.0299251135438681,0.501930594444274,1.62837839126586,233.438903808593,55.1147689819335,40.9600601196289,40.1095314025878,1.35214805603027,1.30134296417236,1.27496600151062,55.1995506286621,35.0839805603027,34.2817802429199,,0.0443462133407593,0.0338854789733887,1,0.129241898655891
DK0060056166,,FirstFarms,FFARMS,Denmark,Small Cap,Livsmedel,2017-05-31,53.5,,0.00943396240472794,-0.0360360369086266,0.0388349518179893,0.140724912285805,0.175824180245399,-0.0183486230671406,0.2891566157341,252092,-19814.810546875,3585.56494140625,-633.923217773437,1935.34301757812,1876.86999511718,1908.19201660156,-15026.0498046875,-15777.7197265625,-10881.4501953125,-0.0143054723739624,0.0195590257644653,0.073607325553894,1,-0.0071957390755415
FI0009000400,,Fiskars,FIS1V,Finland,Large Cap,Konsument,2017-04-28,22.079999923706,0.00318035879172385,0.0469416677951813,0.127681314945221,0.109547756612301,0.318996429443359,0.312722980976105,0.115151554346085,0.49492210149765,1808.46203613281,11.9687795639038,-1.48340201377868,17.329999923706,1.48893702030181,1.25315201282501,1.35267400741577,15.5633602142333,5.76639509201049,20.5811100006103,0.0149155855178833,0.0657650232315063,0.101599931716919,5,0.0580372102558613
FI4000148606,,FIT Biotech,FITBIO,Finland,First North,Bioteknik,,0.0379999987781048,0.027026979252696,0.0555555671453476,-0.296296328306198,-0.55294120311737,-0.620000004768371,-0.949333369731903,,,1.0514600276947,-0.288097113370895,0.821936070919036,4.1191349029541,5.23114395141601,495.003814697265,3.42311191558837,-0.396927088499069,-5.65592384338378,-4.3682370185852,-0.121605694293976,-0.313296258449554,-0.676959812641143,1,-15
VGG359451074,,FLEX LNG,FLNG,Norge,Oslo Axess,Tjänster & Leverans,,11.25,,-0.0044247955083847,-0.0585773885250092,-0.121093757450581,0.0227272734045982,0.0321101285517216,0.906779646873474,1.64705884456634,1437.94104003906,-95.1776733398437,-70.1892623901367,-71.0572967529296,,,,-74.538330078125,-67.2323989868164,-66.9401168823242,-0.0156931281089783,-0.0560780130326748,0.0475192070007324,1,-0.00702114868909121
DK0010234467,,FLSmidth & Co.,FLS,Denmark,Large Cap,Produktion,2017-05-09,397.299987792968,,0.00658721942454576,-0.0276554543524981,0.162035673856735,0.363417983055115,0.647863864898681,0.250157326459885,0.229269713163376,19466.109375,37.5796890258789,41.465160369873,29.1632499694824,1.07003700733184,0.75046020746231,0.815997421741485,15.5355997085571,13.7651300430297,15.6017198562622,-0.00625419616699219,0.0565922260284424,0.236377939581871,1,0.072224959731102
DK0010218189,,Flugger,FLUG B,Denmark,Small Cap,Byggprodukter,,375,,0.00267379661090672,0.013513513840735,0.117734730243683,0.129518076777458,0.0359116047620773,0.0273972600698471,0.136363640427589,0.375,,,,,,,,,,0.00247550010681152,0.0493119955062866,0.0584651231765747,2,
SE0001116021,,FM Mattsson,FMM B,Sverige,Small Cap,Byggprodukter,,86.25,0.0391566269099712,0.0360360369086266,-0.0625,,,,,,987.131225585937,16.2625408172607,4.06563520431518,5.42084598541259,0.895682096481323,0.223920494318008,0.298560708761215,25.5072708129882,6.37681722640991,8.50242233276367,-0.0556492246687412,-0.00718522071838379,,,0.138009801506996
SE0006288270,,Follicum,FOLLI,Sverige,Aktietorget,Läkemedel,2017-05-24,4.82000017166137,0.0387931689620018,0.0432901047170162,0.0663717240095139,-0.064077652990818,-0.0321284830570221,0.134117692708969,,,77.1440963745117,-4.07335376739501,-4.77174806594848,-4.54837894439697,4821.505859375,7570.18896484375,3671.92700195312,-4.11062479019165,-4.77183008193969,-4.50817584991455,0.00465726852416992,-0.0763041377067566,-0.067605197429657,1,-10.468279838562
SE0001338039,,Formpipe Software,FPIP,Sverige,Small Cap,Programvara & Internet,2017-04-24,14.5,0.00694447103887796,,0.0394265353679657,0.119691133499146,0.54255324602127,0.647727191448211,1.41666674613952,1.52710103988647,743.45849609375,31.3920803070068,26.5665893554687,24.8181190490722,1.92520999908447,1.40509700775146,1.41330504417419,19.8297901153564,16.4426403045654,14.6139297485351,-0.00944530963897705,0.0915006473660469,0.260791182518005,1,0.0775701999664307
SE0001966656,,Fortnox,FNOX MTF,Sverige,NGM,IT-Tjänster,2017-04-28,35.7999992370605,-0.013774105347693,0.0228571202605963,0.0783132091164589,0.0498533956706524,0.136507913470268,0.556521713733673,1.98333323001861,13.9166660308837,2091.3291015625,52.3927993774414,42.7303199768066,44.9279594421386,9.11238384246826,6.79883480072021,7.06905889511108,61.6674613952636,49.4504508972167,56.7566299438476,-0.00504201650619507,0.0601111650466919,0.107073307037354,,-4.38049030303955
FI0009007132,,Fortum,FUM1V,Finland,Large Cap,Energiproducenter,2017-04-27,14.2299995422363,0.00423425994813442,0.0193409379571676,0.0870893374085426,-0.00350141408853233,0.0371719561517239,0.0478644818067551,-0.198761284351349,-0.0854756385087967,12641.4599609375,25.0351905822753,7.97731494903564,17.5594596862792,3.23476505279541,3.3697919845581,3.61895298957824,-15.9012098312377,18.2032299041748,-8.2969102859497,0.0217618942260742,-0.0106553435325623,-0.0310221314430237,6,0.0372631773352623
NO0003089005,,Fred. Olsen Energy,FOE,Norge,OB Match,Olja & Gas,2017-05-04,18.6000003814697,-0.0261780098080635,0.0163935050368309,-0.10144928842783,-0.0746268630027771,0.323843419551849,-0.431192666292191,-0.898913025856018,-0.901221454143524,1233.18005371093,-0.89003312587738,-1.34440004825592,-1.29539799690246,0.207898899912834,0.254750192165375,0.271456688642502,0.288540989160538,0.558430612087249,1.54374504089355,-0.0334457159042358,-0.134147942066193,0.177178382873535,3,-0.0715930536389351
SE0001907783,,Free2Move,F2M MTF,Sverige,NGM,Kommunikation,,0.0189999993890524,0.0555555671453476,-0.0500000081956387,-0.136363655328751,-0.366666674613953,-0.58695650100708,0.357142746448517,-0.762499988079071,-0.961999952793121,56.0801696777343,-5.75757598876953,-3.97450804710388,-5.51491117477416,8.47900962829589,10.3989000320434,6.56597995758056,-4.81829786300659,-3.56765604019165,-4.49847221374511,-0.0653266310691833,-0.152160704135895,-0.37726616859436,,-0.672757744789123
SE0009496383,,Freedesk,FREESK,Sverige,Aktietorget,Konsument,,1.0900000333786,-0.0991735532879829,-0.120967723429203,,,,,,,,,,,,,,,,,-0.0641990900039673,,,2,
SE0006994539,,FRISQ,FRISQ,Sverige,First North,IT-Tjänster,2017-05-17,19.3999996185302,-0.00512822438031435,-0.015228483825922,-0.080568753182888,-0.16379314661026,-0.14159294962883,,,,279.786804199218,-15.2900400161743,-15.2900400161743,,282.043212890625,282.043212890625,,-9.5594778060913,-9.5594778060913,,-0.0294045805931091,-0.0571456514298916,-0.0611273050308228,3,-0.191049590706825
BMG3682E1921,,Frontline,FRO,Norge,OBX,Olja & Gas,2017-05-31,48.4000015258789,-0.0745697468519211,-0.0772163793444633,-0.162629723548889,-0.132616445422173,-0.250773936510086,-0.269984930753708,-0.427218943834305,-0.717454731464385,7682.0478515625,7.68778705596923,5.50010585784912,7.34398889541625,1.19253599643707,2.35489392280578,2.38926601409912,-8123.9931640625,-1016.80603027343,-2709.98999023437,-0.0563302598893642,-0.0430201925337315,-0.0559141077101231,3,0.222435086965561
SE0005337920,,FrontOffice Nordic,FRNT MTF B,Sverige,NGM,Bank,,3.38000011444091,0.0868167951703072,0.0903226435184479,0.0628930926322937,-0.154999971389771,-0.374074071645737,0.508928596973419,,,51.2915000915527,482.85708618164,160.952392578125,160.952392578125,3.91568088531494,1.3052270412445,1.3052270412445,-4.63756799697875,-1.54585599899291,-1.54585599899291,0.0059807300567627,-0.0741349458694458,-0.250862240791321,,-0.00541328312829137
FI0009801310,,F-Secure,FSC1V,Finland,Mid Cap,Programvara & Internet,2017-05-04,4.05000019073486,0.00496277399361134,-0.00735287601128221,0.147308841347694,0.265625029802322,0.242331355810165,0.446428686380386,0.58823537826538,1.73648655414581,630.994079589843,46.075080871582,43.640209197998,32.2139511108398,3.90708398818969,3.17849111557006,3.29361510276794,28.4231491088867,22.0893306732177,20.8154296875,0.0619840621948242,0.0948350429534912,0.0540069341659546,3,0.295798301696777
NL0000062461,,Funcom,FUNCOM,Norge,OB Match,Betting & Spel,2017-05-16,2.41000008583068,-0.0359999649226665,0.0478261485695839,-0.0398406013846397,-0.447247684001923,0.45180732011795,1.53684222698211,-0.486140698194504,-0.835494816303253,600.769592285156,17.5145301818847,-1.93609499931335,0.187711298465729,4.38653087615966,4.25570583343505,3.91636109352111,45.0913200378417,0.621696472167968,6.42181015014648,-0.0243303775787354,-0.178141057491302,0.175972461700439,1,0.616920590400695
SE0003787555,,FX International,FXI,Sverige,Aktietorget,Bank,2017-04-12,5.30000019073486,0.0495049469172955,0.0192308444529772,-0.086206890642643,-0.145161241292953,-0.288590550422668,0.468144148588181,7.03030252456665,1.12851405143737,23.0655994415283,-8.33333301544189,-19.2229804992675,1920.51501464843,156.908798217773,512.370727539062,274.489593505859,,-6.21556377410888,75.29052734375,-0.0489510931074619,-0.0597995519638062,-0.237829387187958,,-0.387238681316376
DK0060520377,,Fynske Bank,FYNBK,Denmark,Small Cap,Bank,,84,,-0.0117647061124444,0.0243902448564768,0.0243902448564768,0.200000002980232,0.448275864124298,-0.0344827584922314,,0.0839999988675117,,,,,,,,,,-0.0200290083885193,0.0313489437103271,0.10932482033968,,
GB00B01FLG62,,G4S,G4S,Denmark,Large Cap,Tjänster & Leverans,,28.1200008392333,,0.0115108489990234,0.0430267713963985,0.252003639936447,0.314018756151199,0.511015594005584,0.208942413330078,0.100587151944637,43473.51953125,25.5311393737792,113.221603393554,192.850006103515,0.666015923023223,0.556897521018981,0.595480620861053,10.0100202560424,17.4525299072265,14.4176797866821,0.00431287288665771,0.07268226146698,0.197545051574707,2,0.16368080675602
SE0001824004,,G5 Entertainment,G5EN,Sverige,Small Cap,Betting & Spel,2017-05-04,214,0.0166270788758993,-0.0183486230671406,0.132275134325027,0.460750848054886,1.45977008342742,5.46525716781616,5.6666669845581,4.91160202026367,1883.19995117187,41.6261405944824,20.5661602020263,27.3235893249511,2.89641094207763,1.42866504192352,1.64465904235839,62.19287109375,72.4126281738281,194.83120727539,0.0201631784439087,0.0689295530319214,0.617737412452697,1,0.443504422903061
SE0006257531,,Gabather,GABA,Sverige,Aktietorget,Läkemedel,2017-05-19,8.39999961853027,0.0243902206420898,-0.0175439268350601,0.0632910802960396,-0.160000041127205,-0.297071158885956,-0.393501847982407,,,123.681602478027,-14.3860301971435,-24.5579891204833,-23.3921794891357,99.985122680664,5048.9619140625,728.698913574218,-10.3119602203369,-17.6853008270263,-17.4353599548339,-0.0132004022598267,-0.048828125,-0.238654553890228,1,-1.3243989944458
DK0060124691,,Gabriel Holding,GABR,Denmark,Small Cap,Byggprodukter,,545,,-0.00547445239499211,,-0.00183150183875114,-0.0353982299566269,0.661585390567779,2.18713450431823,4.53299522399902,0.5450000166893,,,,,,,,,,-0.0287141799926758,0.00646209716796875,0.0393465757369995,2,
SE0007100615,,Gaming Corps,GCOR,Sverige,First North,Betting & Spel,2017-05-29,0.550000011920928,0.219512209296227,,-0.112903214991093,-0.388888865709305,-0.556451618671417,-0.832826793193817,,,21.9878997802734,-0.727320790290832,-4.31961917877197,-2.87974596023559,5.09214878082275,9.31964969635009,6.21309995651245,-0.631092727184295,-2.71995997428894,-1.81330704689025,-0.0884270668029785,-0.174558043479919,-0.460686028003693,2,-3.40377187728881
US4593781051,,Gaming Innovation,GIG,Norge,OB Match,Betting & Spel,2017-05-02,6,0.00502516096457839,0.0309278033673763,0.171875014901161,0.354401856660843,0.834862351417541,0.648351609706878,8.52380943298339,1.15827333927154,5326.74609375,397.351013183593,62.4687995910644,142.506393432617,8.32059097290039,6.2419261932373,5.63367509841918,200.777404785156,6.03102922439575,29.5048694610595,0.106962792575359,0.0956610515713692,0.291706681251526,2,0.0201165694743395
SE0009155518,,Gapwaves,GAPW B,Sverige,First North,Kommunikation,2017-05-16,15.1999998092651,0.0133333206176758,0.070422537624836,0.55897432565689,0.169230744242668,0.109489053487778,,,,,,,,,,,,,,0.236255645751953,0.071307897567749,-0.152785360813141,2,
SE0008008262,,GARO,GARO,Sverige,Small Cap,Tjänster & Leverans,2017-05-04,217.5,0.0069444440305233,-0.0113636367022991,-0.0956340953707695,-0.0158371049910784,0.334355801343918,0.695906460285186,,,2175,29.7131195068359,30.1461296081542,19.1441402435302,3.14442706108093,2.53946495056152,1.84636402130126,217.5,130.275894165039,86.8505935668945,-0.036579966545105,-0.0456648431718349,0.223397254943848,1,0.440260380506516
SE0008991624,,Gasporox,GPX,Sverige,First North,Handel & Distribution,,10.8500003814697,-0.0482455492019653,-0.0565217062830925,0.154255405068398,-0.124999940395355,-0.308917164802551,,,,,,,,,,,,,,0.00997567176818848,0.0347687005996704,-0.195464193820953,2,
NO0010262686,,GC Rieber Shipping,RISH,Norge,OB Standard,Tjänster & Leverans,,9.52000045776367,,0.0507726296782494,-0.110280312597752,-0.222857117652893,-0.267692267894745,-0.142342329025269,-0.790769219398498,-0.711515128612518,415.662200927734,-0.570702373981475,-5.09648609161376,-8.78386783599853,2.02264809608459,1.28889000415802,1.67906498908996,-2.60399198532104,-0.827597081661224,-4.2036108970642,-0.0564677715301514,-0.090653657913208,-0.137883067131042,1,-0.126398295164108
SE0001790791,,Generic Sweden,GENI,Sverige,First North,Kommunikation,2017-05-11,5.69999980926513,0.00884950719773769,0.0270269587635994,-0.12307695299387,-0.0806451588869095,0.117647044360638,0.19496850669384,0.488250613212585,0.363636374473572,70.0643997192382,13.701919555664,12.4921102523803,11.9336900711059,0.682582914829254,0.630425989627838,0.604711294174194,41.3847618103027,26.062759399414,24.1404304504394,-0.0700372457504272,-0.0460295677185059,0.154121875762939,3,
SE0000661613,,Genesis IT,GENE,Sverige,Aktietorget,IT-Tjänster,2017-05-11,40.2999992370605,-0.0265701040625572,-0.0335731767117977,0.0605262964963913,-0.1923848092556,1.00497508049011,1.74149656295776,3.52809000015258,15.7916660308837,382.850006103515,21.0081806182861,15.8882799148559,17.5207996368408,4.66230678558349,1.92548096179962,2.6452190876007,19.2068405151367,9.89981746673583,3.72219610214233,-0.00819671154022217,-0.080702893435955,0.227939486503601,1,0.836574018001556
DK0010272202,,Genmab,GEN,Denmark,Large Cap,Bioteknik,2017-05-10,1387,,-0.0218617767095566,0.0146305775269866,0.0116703137755394,0.107827469706535,0.172442957758904,5.62052488327026,31.5357723236083,85669.453125,70.5274581909179,68.158950805664,57.5449600219726,45.1669616699218,38.5168418884277,37.6501007080078,-1247.82495117187,179.714004516601,-522.496887207031,0.0129247903823853,0.00626277923583984,0.0874625369906425,2,0.255213111639023
SE0002485979,,Genovis,GENO,Sverige,First North,Läkemedel,2017-05-08,3.08999991416931,-0.00322580337524414,0.047457579523325,-0.0190476756542921,0.148698821663857,0.131868094205856,1.28888881206512,-0.17158180475235,-0.235091745853424,170.858505249023,-11.8390798568725,-6.90039491653442,-7.46048688888549,11.6595096588134,5.72551012039184,6.79053783416748,-9.89451313018798,-5.99690818786621,-7.23286485671997,-0.0255265235900879,0.123930566012859,0.0844553783535957,,-1.30502390861511
DK0060093524,,German High Street,GERHSP B,Denmark,Small Cap,Investmentbolag,,122,,,0.0295358654111624,0.0608695633709431,0.0338983051478863,0.318918913602829,1.12173914909362,1.12173914909362,0.122000001370907,,,,,,,,,,0.00951600074768066,0.033663272857666,0.0177831649780273,,
SE0000202624,"Getinge är ett globalt medicinteknikföretag verksamt inom kirurgi, intensivvård, infektionsbekämpning, vårdergonomi och sårvård. De största marknaderna är Västeuropa och Nordamerika och den största kundgruppen är sjukhus. Verksamheten är indelad i tre affärsområden:

Medical Systems: Produktsortimentet omfattar bland annat utrustning för operationssalar, intensivvårdsavdelningar och så kallade cath labs, instrument för hjärt- och kärlkirurgi, anestesiutrustning och ventilatorer samt avancerade produkter för minimalinvasiv behandling av hjärt- och kärlsjukdomar. Medical Systems är verksamt under varumärket Maquet.
Extended Care: Omfattar patientliftar, hygiensystem, sjukhussängar, produkter för sårvård, trombos- och trycksårsprevention, samt diagnostikprodukter. Marknadsförs under varumärket ArjoHuntleigh.
Infection Control: Lösningar för effektiv rengöring, desinfektion och sterilisation inom områdena hälso- och sjukvård samt pharmaceutisk industri.",Getinge,GETI B,Sverige,Large Cap,Sjukvård,2017-04-25,182.199996948242,0.0116601372137666,0.0259008482098579,0.0723955482244492,0.221998602151871,0.244535535573959,0.0340522155165672,0.0667446926236153,0.000549098534975201,43422.44921875,32.0464286804199,34.3077392578125,33.9934501647949,1.44534301757812,1.49104404449462,1.48155796527862,21.7547302246093,30.8237495422363,24.3240299224853,0.0117462873458862,0.101509682834148,0.057795524597168,4,0.055521160364151
SE0002579912,,GHP Specialty Care,GHP,Sverige,Small Cap,Sjukvård,2017-04-25,12.6999998092651,,0.0283400341868401,-0.0305343940854073,0.085470087826252,0.133928582072258,0.443181753158569,1.28828811645507,1.26785707473754,860.285278320312,21.138479232788,19.0548000335693,21.3525505065917,0.869677782058715,0.785622775554656,0.773394286632537,128.400802612304,-40.7505798339843,-9.1912612915039,-0.0134281516075134,0.0069882869720459,0.10378085821867,,
NO0010582521,,Gjensidige Forsikring,GJF,Norge,OBX,Bank,2017-05-04,136.5,-0.00364963500760496,0.00441505620256066,0.0356600657105446,0.0396039374172688,-0.0277777370065451,-0.0319148935377598,0.23753397166729,1.05882346630096,68250,14.6067399978637,14.6389303207397,15.6342296600341,2.42036700248718,2.45557808876037,2.50458693504333,39.977741241455,-51.727668762207,18.385139465332,0.00557172298431396,0.023584246635437,-0.0465158857405186,,0.0426614172756672
FI0009010219,,Glaston,GLA1V,Finland,Small Cap,Byggprodukter,2017-04-26,0.395999997854233,-0.0075187748298049,-0.0075187748298049,-0.0075187748298049,-0.024630518630147,-0.0100000202655792,0.0702702552080154,0.0421052686870098,0.237500011920929,76.3963165283203,198,55.174949645996,91.0195083618164,0.751932322978973,0.749084115028381,0.750468492507934,8.7811861038208,-17.3680896759033,2.56361103057861,0.00288760662078857,-0.00547605752944946,0.0255167484283447,,0.0489296577870846
DK0010249309,,Glunz & Jensen,GJ,Denmark,Small Cap,Elektronisk utrustning,2017-04-27,51,,0.0429447516798973,0.243902429938316,0.338582724332809,0.159090906381607,0.0408163256943226,-0.11304347962141,-0.11304347962141,0.0509999990463257,,,,,,,,,,0.104996681213379,0.0931559726595879,-0.0187731981277466,2,
SE0000524530,,Glycorex Transplantation,GTAB B,Sverige,NGM,Läkemedel,2017-05-23,2.84999990463256,-0.0172414444386959,-0.0686274617910385,-0.023972662165761,-0.146706596016884,0.0754716247320175,0.350710898637772,0.00352112343534827,,189.550598144531,-360.759490966796,-77.0928268432617,-65.7624893188476,6.05554389953613,5.47734403610229,5.74389696121215,-83.209243774414,-73.1356201171875,-74.3152236938476,-0.0401284135878086,-0.018632709980011,0.108094692230225,1,-0.00767287006601691
DK0010272632,,GN Store Nord,GN,Denmark,Large Cap,Elektronisk utrustning,2017-05-04,195.199996948242,,,0.112250693142414,0.222291797399521,0.411424368619919,0.439527928829193,0.304812759160995,1.86426985263824,27702,25.2758102416992,21.1005001068115,23.4337196350097,3.15117788314819,2.50083589553833,2.63991999626159,25.0923900604248,45.6106910705566,46.197940826416,0.0218878984451294,0.114146120846272,0.132254004478455,1,0.154526993632317
SE0008587117,,Gold Town Games,GTG MTF,Sverige,NGM,Betting & Spel,,3.63000011444091,-0.0135869430378079,-0.0447367988526821,-0.081012636423111,0.152380958199501,-0.193333297967911,,,,27.5988903045654,-6.48793601989746,-6.48793601989746,,5.28410720825195,5.28410720825195,,-2.97915506362915,-2.97915506362915,,0.0177124738693237,-0.0121492743492126,-0.0405383668839931,3,-0.81369537115097
BMG396372051,,Golden Ocean,GOGL,Norge,OB Match,Tjänster & Leverans,2017-05-24,53,-0.0185185186564922,-0.027522936463356,-0.226277366280556,-0.00934579409658909,0.586826264858245,0.876106202602386,-0.857554495334625,,5615.1171875,-8.37256336212158,-5.11543416976928,-4.60921287536621,2.2328610420227,3.07951688766479,2.1558620929718,-4.01637315750122,-12.4534902572631,-0.293353408575058,-0.0380303263664246,-0.0670522451400757,0.407978653907776,3,-0.0205919090658426
